epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3943.29,2.62798,7.47024,2.90322,0.28033,0.27174,0.21113,0.09557,3.18149,11.6705,3.51091,0.000332036,0.000332036,0.000332036
2,7868.39,2.6576,5.36632,2.80323,0.31669,0.35395,0.2607,0.11579,3.4074,7.56279,3.67011,0.000648902,0.000648902,0.000648902
